id,reviewId,creationDate,criticName,isTopCritic,originalScore,reviewState,publicatioName,reviewText,scoreSentiment,reviewUrl
ant_man_and_the_wasp_quantumania,102780748,2023-02-17,Andy Lea,False,2/5,rotten,Daily Express (UK),There are some zippy set pieces where our heroes use their size-shifting suits to bat away Kang’s brittle stormtroopers. But the plot is formulaic and the dialogue largely witless... I’ll probably remember this as “the Baskin-Robbins One”.,NEGATIVE,https://www.express.co.uk/entertainment/films/1735502/Ant-Man-and-the-Wasp-Quantumania-film-review
ant_man_and_the_wasp_quantumania,102782018,2023-02-23,Alejandra Martinez,False,2.5/5,rotten,We Got This Covered,&apos;Ant-Man and the Wasp&#58; Quantumania&apos; is the weirdest&#44; most fun movie of the three&#46; Yet&#44; it&apos;s bogged down by serving as another stepping stone on the road to Marvel&apos;s Multiverse Saga&#46;,NEGATIVE,https://wegotthiscovered.com/reviews/quantumania-has-fun-until-it-doesnt/
ant_man_and_the_wasp_quantumania,102779951,2023-02-15,Jim Schembri,False,3/5,fresh,jimschembri.com,A perfectly enjoyable&#44; perfectly disposable post-content popcorn seller&#46;&#46;&#46;essentially an animated film where the cast performed most of their roles in front of green screens&#46;&#46;&#46; a good film to chew gum to&#46;,POSITIVE,https://tinyurl.com/2jzbuz76
ant_man_and_the_wasp_quantumania,102781241,2023-02-19,Rendy Jones,False,1.5/5,rotten,Rendy Reviews,That&#8217;s what I like about these Marvel films&#44; man&#46; I get older&#44; and they stay the same&#46; ,NEGATIVE,https://www.rendyreviews.com/movie-reviews/ant-man-and-the-wasp-quantumania-review
ant_man_and_the_wasp_quantumania,102780491,2023-02-16,Graeme Tuckett,False,2/5,rotten,Stuff.co.nz,"Marvel today is an amusement park, expanding, building new rides and attractions, trying, flailing and failing to recapture the magic of the past decade.",NEGATIVE,https://www.stuff.co.nz/entertainment/stuff-to-watch/300808687/antman-and-the-wasp-quantumania-is-this-sorry-load-of-nonsense-proof-that-marvel-is-done
ant_man_and_the_wasp_quantumania,102779519,2023-02-14,Ellen E Jones,True,3/5,fresh,Guardian,"Does Kang bang? Why yes, he does. Majors brings the same emotionally intense it-boy energy of Adam Driver in The Force Awakens.",POSITIVE,https://www.theguardian.com/film/2023/feb/14/ant-man-and-the-wasp-quantumania-review-paul-rudd-kang-the-conqueror?CMP=twt_a-culture_b-gdnculture
ant_man_and_the_wasp_quantumania,102779543,2023-02-14,Charlotte O'Sullivan,True,4/5,fresh,London Evening Standard,"If you can ignore the convoluted plot – not, sadly, a rarity in the increasingly complex Marvel Cinematic Universe – you’ll have a blast with these characters. ",POSITIVE,https://www.standard.co.uk/culture/film/antman-and-the-wasp-quantumania-review-kang-jonathan-majors-paul-rudd-b1060245.html
ant_man_and_the_wasp_quantumania,102781334,2023-02-20,Wenlei Ma,True,3/5,fresh,News.com.au,A superhero epic of gargantuan proportions that overwhelms and overstimulates&#44; but still manages to deliver some human emotions despite the CGI circus&#46;,POSITIVE,https://www.news.com.au/entertainment/movies/movie-reviews/antman-and-the-wasp-quantumania-sacrificed-to-the-marvel-machine/news-story/ef0a5eb5c0462391f9bd1f414bd1b4d1
ant_man_and_the_wasp_quantumania,102781954,2023-02-22,Mark Jackson,False,2.5/5,rotten,Epoch Times,It&apos;s nice Hollywood&apos;s been scouring metaphysical and cosmological texts and translating them into comic book popcorn entertainment &#40;The Quantum Realm&#33;&#41; but the over-usage of CGI as a lazy replacement for the craft of good storytelling is tedious&#46;,NEGATIVE,https://www.theepochtimes.com/film-review-ant-man-and-the-wasp-quantumania-third-times-not-a-charm_5067685.html
ant_man_and_the_wasp_quantumania,102781269,2023-02-19,Stephen Silver,False,1/5,rotten,Splice Today,A dire and crummy movie&#44; one of the worst ever produced by Marvel&#46;,NEGATIVE,https://www.splicetoday.com/moving-pictures/ant-man-3-is-a-new-low-for-marvel
ant_man_and_the_wasp_quantumania,102781057,2023-02-18,Christopher Machell,False,3/5,fresh,CineVue,Ant-Man and The Wasp: Quantumania may be lacking in any discernible drama or emotional stakes but it is easily one of the most solidly entertaining and spectacular of Marvel’s ‘Phase 4’ run of of film and TV.,POSITIVE,https://cine-vue.com/2023/02/film-review-ant-man-and-the-wasp-quantumania.html
ant_man_and_the_wasp_quantumania,102781420,2023-02-21,Bob Grimm,False,1/5,rotten,Reno News and Review,You really don&apos;t have to do this to yourself&#46; You have the power to walk away&#46; ,NEGATIVE,https://renonr.com/2023/02/20/purple-and-painful-ant-man-and-the-wasp-quantumania-is-boring-and-surprisingly-unoriginal/
ant_man_and_the_wasp_quantumania,102779490,2023-02-14,Tessa Smith,False,3/5,fresh,Mama's Geeky,Marvel meets Star Wars kicks off the MCU Phase 5 with pure insanity and action&#46; Paul Rudd continues to deliver great humor&#44; but Jonathan Majors as Kang is the standout&#44; as he commands attention in every scene he&apos;s in&#46; It&apos;s not perfect&#44; but it&apos;s fun&#46;,POSITIVE,https://mamasgeeky.com/2023/02/ant-man-and-the-wasp-quantumania-review.html
ant_man_and_the_wasp_quantumania,102781297,2023-02-20,Gabi Zietsman,False,2.5/5,rotten,Channel24 (South Africa),On the whole&#44; Quantamania lacked heart because the actors didn&apos;t really have anything to work with&#44; and it felt like Disney&#47;Marvel didn&apos;t really care about the film at all&#46;,NEGATIVE,https://www.news24.com/life/arts-and-entertainment/film/reviews/review-despite-paul-rudds-puppy-dog-charm-ant-man-and-the-wasp-quantumania-is-an-epic-fail-for-marvel-20230217
ant_man_and_the_wasp_quantumania,102781374,2023-02-20,Cody Leach,False,3.25/5,fresh,Cody Leach (YouTube),Quantumania maintains the quirky fun of the Ant-Man movies and is a great introduction to Kang but it struggles with massively combating tones&#46; It&apos;s solid entertainment but the MCU bag of tricks have become redundant and exhausting&#46;,POSITIVE,https://www.youtube.com/watch?v=QqjwG1IBG6Y
ant_man_and_the_wasp_quantumania,102781005,2023-02-17,Valerie Kalfrin,False,3.5/5,fresh,AWFJ.org,ANT-MAN AND THE WASP&#58; QUANTUMANIA leaves some unanswered questions&#44; and its action scenes rely more on fisticuffs than clever size-shifting props and fight choreography&#46; It&#8217;s still a fun outing with likable characters&#44; just not a fantastic voyage&#46;,POSITIVE,https://awfj.org/blog/2023/02/13/ant-man-and-the-wasp-quantumania-review-by-valerie-kalfrin/
ant_man_and_the_wasp_quantumania,102782396,2023-02-23,John Urbancich,False,2/5,rotten,JMuvies,Crawls instead of buzzes&#46;,NEGATIVE,https://jmuvies.blogspot.com/
ant_man_and_the_wasp_quantumania,102779544,2023-02-14,Bill Goodykoontz,True,2/5,rotten,Arizona Republic,"Strictly on its own terms, “Ant-Man and the Wasp: Quantumania” isn’t much.",NEGATIVE,https://www.azcentral.com/story/entertainment/movies/billgoodykoontz/2023/02/14/ant-man-and-the-wasp-quantumania-review/69887203007/
ant_man_and_the_wasp_quantumania,102780374,2023-02-16,Danny Leigh,True,3/5,fresh,Financial Times,"The fun comes with Pfeiffer and the nonsense physics, the bubblegum vibe and Rudd’s fail-safe deadpan. The blockbuster fight scenes that were once every Marvel film’s centerpiece are throwaway. That much makes this an odd entry to the studio’s world...",POSITIVE,https://www.ft.com/content/fe3a31ce-8448-442c-bab1-de8151b5dc3d
ant_man_and_the_wasp_quantumania,102780758,2023-02-17,Keith Garlington,False,2.5/5,rotten,Keith & the Movies,This is another entry that fails to muster excitement or move things forward in a meaningful way&#46; It just exists &#8211; a gear in a moneymaking machine that is starting to lose its steam&#46;,NEGATIVE,https://keithandthemovies.com/2023/02/17/review-ant-man-and-the-wasp-quantumania-2023/
ant_man_and_the_wasp_quantumania,102781074,2023-02-18,Matthew Lickona,True,0/5,rotten,San Diego Reader,And yet&#44; there it was&#44; that thought&#44; overarching and overwhelming&#58; &#8220;I didn&#8217;t feel a thing&#46;&#8221;,NEGATIVE,https://www.sandiegoreader.com/movies/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780513,2023-02-16,Richard Crouse,False,2.5/5,rotten,Richard Crouse,Rudd&#8217;s charisma brings a lightness of touch&#44; and he provides some genuinely funny moments in the film&#46; Majors brings the secret sauce as a great cartoon villain&#44; but the talky script and messy action scenes suck away much of the fun&#46;,NEGATIVE,https://richardcrouse.ca/ant-man-and-the-wasp-quantumania-2-%c2%bd-stars/
ant_man_and_the_wasp_quantumania,102779543,2023-02-14,Charlotte O'Sullivan,True,4/5,fresh,London Evening Standard,"If you can ignore the convoluted plot – not, sadly, a rarity in the increasingly complex Marvel Cinematic Universe – you’ll have a blast with these characters. ",POSITIVE,https://www.standard.co.uk/culture/film/antman-and-the-wasp-quantumania-review-kang-jonathan-majors-paul-rudd-b1060245.html
ant_man_and_the_wasp_quantumania,102780299,2023-02-16,Katie Smith-Wong,False,2/5,rotten,Flick Feast,After the mixed reviews of the last few Marvel films&#44; Ant-Man and the Wasp&#58; Quantumania looks set to continue the trend with the cast&#44; especially Majors&#44; stopping this from being a complete bore&#46;,NEGATIVE,https://www.flickfeast.co.uk/reviews/film-reviews/ant-man-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102779531,2023-02-14,Don Shanahan,False,2/5,rotten,Film Obsessive,How is something that is supposed to be small become something that is way&#44; way&#44; way too much&#63;,NEGATIVE,https://filmobsessive.com/film/new-releases/ant-man-and-the-wasp-quantumania-flaunts-fluffy-stakes/
ant_man_and_the_wasp_quantumania,102782149,2023-02-23,Chris Wasser,False,2/5,rotten,Sunday Independent (Ireland),"Rarely has a film about a family in peril been so utterly devoid of suspense. The problem, it seems, is that Ant-Man and the Wasp: Quantumania exists as part of a larger enterprise.",NEGATIVE,https://www.independent.ie/entertainment/movies/movie-reviews/pass-the-pesticide-latest-ant-man-is-more-irritant-than-entertainment-42347301.html
ant_man_and_the_wasp_quantumania,102780416,2023-02-16,Mathew DeKinder,False,3.5/5,fresh,Mat's Entertainment,The future of the MCU is as uncertain as ever&#44; but &#8220;Quantumania&#8221; has the train back up on the tracks and &#40;hopefully&#41; headed in the right direction&#46;,POSITIVE,https://matsentertainment.com/lets-get-weird-with-ant-man-and-the-wasp-quatumania/
ant_man_and_the_wasp_quantumania,102780376,2023-02-16,Mario Alegre,False,1.5/5,rotten,Próxima Tanda,&quot;Quantumania&quot; is&#44; essentially&#44; a two hour post-credits scene that left me totally uninterested in &quot;Kang&quot;&#44; his conquering&#44; and whatever his legacy is or will be&#46; &#91;Full Review in Spanish&#93;,NEGATIVE,https://proximatanda.com/cine/ant-man-and-the-wasp-quantumania-entretenimiento-tamano-hormiga/
ant_man_and_the_wasp_quantumania,102780845,2023-02-17,Luis Angel H. Mora,False,3.5/5,fresh,Cine Premiere,"Quantumania triumphs in its presentation of the new villain of the saga. Not only is Kang's character menacing, but his motivations and characteristics are resolved with grace.  [Full review in Spanish] ",POSITIVE,https://www.cinepremiere.com.mx/ant-man-and-the-wasp-quantumania-critica-pelicula.html
ant_man_and_the_wasp_quantumania,102779585,2023-02-14,Peter Gray,False,2.5/5,rotten,The AU Review,Feels unsure of its own journey&#44; losing its personality in a sea of overt CGI and poorly-executed humour that&#44; sadly&#44; cheapens whatever genuine wit Jeff Loveness&#8216;s script manages to occasionally muster&#46;,NEGATIVE,https://www.theaureview.com/watch/film-review-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780416,2023-02-16,Mathew DeKinder,False,3.5/5,fresh,Mat's Entertainment,The future of the MCU is as uncertain as ever&#44; but &#8220;Quantumania&#8221; has the train back up on the tracks and &#40;hopefully&#41; headed in the right direction&#46;,POSITIVE,https://matsentertainment.com/lets-get-weird-with-ant-man-and-the-wasp-quatumania/
ant_man_and_the_wasp_quantumania,102780769,2023-02-17,Brian Viner,False,2/5,rotten,Daily Mail (UK),"Naturally, the special effects in Peyton Reed’s film are dazzling. But there is such a thing as too much dazzle, for which the best-known antidote is to shut your eyes.",NEGATIVE,https://www.dailymail.co.uk/tvshowbiz/article-11761265/BRIAN-VINER-reviews-Ant-Man-Wasp-Quantumania.html
ant_man_and_the_wasp_quantumania,102782769,2023-02-24,Emmanuel Báez,False,2.5/5,rotten,Cinéfiloz,A prologue that desperately seeks to make the irrelevant relevant. [Full review in Spanish],NEGATIVE,https://cinefiloz.com/critica-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780916,2023-02-17,Devesh Sharma,False,3/5,fresh,Filmfare,The film is strictly made for die-hard Marvel and Ant-Man fans. Watch it for its special effects and imaginatively constructed landscape and creatures. Don’t go looking for drama and you won’t be disappointed.,POSITIVE,https://www.filmfare.com/reviews/hollywood-movies/ant-man-and-the-wasp-quantumania-movie-review-57019.html
ant_man_and_the_wasp_quantumania,102780218,2023-02-16,Perri Nemiroff,True,2.5/5,rotten,Perri Nemiroff (YouTube),I will never unsee MODOK&#46;,NEGATIVE,https://youtu.be/JC-rCoNFNf4
ant_man_and_the_wasp_quantumania,102780001,2023-02-15,Joe Passmore,False,3/5,fresh,Attitude,Michelle Pfeiffer and Jonathan Majors really shine despite a frustratingly uneven script,POSITIVE,https://www.attitude.co.uk/culture/film-tv/ant-man-and-the-wasp-in-quantumania-review-marvel-kick-off-phase-5-with-an-energetic-but-uneven-start-425606/
ant_man_and_the_wasp_quantumania,102779889,2023-02-15,James Mottram,False,4/5,fresh,South China Morning Post,This new Ant-Man outing truly lives up to its title&#46; The manic multi-coloured world makes it feel like you&#8217;ve just stepped in the Star Wars cantina&#44; while weird and wonderful creatures fill the screen&#46;,POSITIVE,https://www.scmp.com/lifestyle/entertainment/article/3210214/ant-man-and-wasp-quantumania-movie-review-marvels-trippy-adventure-film-sets-kang-conqueror-mcus
ant_man_and_the_wasp_quantumania,102780917,2023-02-17,Caryn James,True,2/5,rotten,BBC.com,The worst Marvel movie yet...,NEGATIVE,https://www.bbc.com/culture/article/20230214-ant-man-and-the-wasp-quantumania-the-worst-marvel-film-yet
ant_man_and_the_wasp_quantumania,102785260,2023-03-04,Tim Brayton,False,1.5/5,rotten,Alternate Ending,I cannot imagine ranking it anywhere other than dead last out of the 31 features presently constituting the Marvel Cinematic Universe&#46;,NEGATIVE,https://www.alternateending.com/2023/03/ant-man-and-the-wasp-quantumania-2023.html
ant_man_and_the_wasp_quantumania,102783315,2023-02-27,Matt Neal,False,3/5,fresh,ABC Radio (Australia),Quantumania swings big&#44; but forgets the small stuff&#44; to its own detriment&#46;,POSITIVE,https://movies8mylife.blogspot.com/2023/02/ant-man-wasp-quantumania.html
ant_man_and_the_wasp_quantumania,102781777,2023-02-22,John Rocha,False,4/5,fresh,The Outlaw Nation (Youtube),Thoroughly enjoyed Ant Man And The Wasp&#58; Quantumania&#46; Jonathan Majors is a superstar with Michelle Pfeiffer matching him beat for beat&#46; The world building of the Quantum Realm is stunning&#46; It has the right mix of humor&#44; emotional stakes&#44; action&#44; and awe&#46; ,POSITIVE,https://youtu.be/vDYu3i9t-VQ
ant_man_and_the_wasp_quantumania,102780869,2023-02-17,Chris Joyce,False,3/5,fresh,Movies and Munchies (YouTube),While the story isn&#8217;t as compelling as it could be&#44; thanks in part to some choppiness of the narrative&#44; the overall arcs are engaging and this really sets up a villain who&#8217;s a powerful threat&#46; ,POSITIVE,https://youtu.be/2VOKJOUH3zQ
ant_man_and_the_wasp_quantumania,102780888,2023-02-17,Paul Whitington,False,3/5,fresh,Irish Independent,"This film is impossible to take seriously, but never makes the mistake of doing so itself, and as a consequence is perfectly watchable.",POSITIVE,https://www.independent.ie/entertainment/movies/movie-reviews/ant-man-and-the-wasp-quantumania-movie-review-a-list-cast-and-kooky-jokes-save-the-day-in-this-cgi-infested-marvel-adventure-42346053.html
ant_man_and_the_wasp_quantumania,102780218,2023-02-16,Perri Nemiroff,True,2.5/5,rotten,Perri Nemiroff (YouTube),I will never unsee MODOK&#46;,NEGATIVE,https://youtu.be/JC-rCoNFNf4
ant_man_and_the_wasp_quantumania,102781867,2023-02-22,Nick Hasted,False,3/5,fresh,The Arts Desk,"Tentatively pushing into broader fantasy cinema, it retains frissons for those of us who did grow up having our imaginations blown open by Jack Kirby. ",POSITIVE,https://www.theartsdesk.com/film/ant-man-and-wasp-quantumania-review-marvel-head-infinity-and-beyond
ant_man_and_the_wasp_quantumania,102784444,2023-03-02,Edward Porter,False,2/5,rotten,Sunday Times (UK),"Despite a smattering of jokes, Peyton Reed’s film just isn’t as much fun as the others. ",NEGATIVE,https://www.thetimes.co.uk/article/the-son-and-the-best-films-reviewed-this-week-nxrfbmrm2
ant_man_and_the_wasp_quantumania,102779875,2023-02-15,Doug Jamieson,False,2.5/5,rotten,The Jam Report,While there&apos;s a kooky&#44; psychedelic feel that echoes Star Wars and&#160;Guardians of the Galaxy&#44; it falls under the weight of its own ambition and loses sight of what made its two predecessors so breezily enjoyable&#46;,NEGATIVE,http://thejamreport.com/2023/02/15/review-ant-man-and-the-wasp-quantumania-loses-sight-of-what-made-its-two-predecessors-so-breezily-enjoyable/
ant_man_and_the_wasp_quantumania,102779541,2023-02-14,Alex Godfrey,True,3/5,fresh,Empire Magazine,"Marvel, with all their resources, have made a film set in a universe where time and space are not as we know them, yet have ended up with something that looks surreal, but feels shackled. Mind-bending it is not. But that doesn’t mean it’s not fun.",POSITIVE,https://www.empireonline.com/movies/reviews/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780299,2023-02-16,Katie Smith-Wong,False,2/5,rotten,Flick Feast,After the mixed reviews of the last few Marvel films&#44; Ant-Man and the Wasp&#58; Quantumania looks set to continue the trend with the cast&#44; especially Majors&#44; stopping this from being a complete bore&#46;,NEGATIVE,https://www.flickfeast.co.uk/reviews/film-reviews/ant-man-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102779524,2023-02-14,Aaron White,False,3.5/5,fresh,Feelin' Film Podcast,This is my kind of family-focused relationship light drama and fun&#44; and it helps that the wider picture of where the MCU is heading finally starts to come into focus&#46; QUANTUMANIA is an ant-astic return to form for Marvel after a few lackluster entries&#46;,POSITIVE,http://feelinfilm.com/ffplus-2-14-23/
ant_man_and_the_wasp_quantumania,102779686,2023-02-14,Paul McGuire Grimes,False,3/5,fresh,Paul's Trip to the Movies,Majors is an absolute force with the stillness he brings to Kang&#46; There&#8217;s a menacing quality bubbling under the service&#46;&#46;&#46;,POSITIVE,https://paulstriptothemovies.com/movie-review-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780725,2023-02-17,Josie Melendez,False,3/5,rotten,Cinemania World Podcast,While I had fun with this film&#44; I was disappointed&#46; That being said&#44; the movie is worth it just for Jonathan Majors&#46; ,NEGATIVE,https://open.spotify.com/episode/3ocPdkQAYg2dmOtVfYeCIA?si=69c76a251da44cc6
ant_man_and_the_wasp_quantumania,102780543,2023-02-16,Josh Saunders,False,2/5,rotten,The Sun (UK),"Kang remains more myth than menace and, save for a few dorky gags and sweet father-daughter moments, it's an easily missable movie.",NEGATIVE,https://www.thesun.co.uk/tv/21402716/marcel-the-shell-with-shoes-on-review/
ant_man_and_the_wasp_quantumania,102779630,2023-02-14,Kyle Anderson,False,3/5,fresh,Nerdist,As a movie to properly foist Kang the Conqueror onto the Marvel Cinematic Universe&#44; Ant-Man and the Wasp&#58; Quantumania succeeds and then some&#46; As a movie for Ant-Man&#44; the Wasp&#44; and their family of size-changing heroes&#63; It&#8217;s only just fine&#46;,POSITIVE,https://nerdist.com/article/ant-man-and-the-wasp-quantumania-review-marvel-kang/
ant_man_and_the_wasp_quantumania,102780888,2023-02-17,Paul Whitington,False,3/5,fresh,Irish Independent,"This film is impossible to take seriously, but never makes the mistake of doing so itself, and as a consequence is perfectly watchable.",POSITIVE,https://www.independent.ie/entertainment/movies/movie-reviews/ant-man-and-the-wasp-quantumania-movie-review-a-list-cast-and-kooky-jokes-save-the-day-in-this-cgi-infested-marvel-adventure-42346053.html
ant_man_and_the_wasp_quantumania,102780910,2023-02-17,Stephen Romei,True,2.5/5,rotten,The Australian,"Some of the Marvel (and DC) franchises do feel a bit past their use-by date. “It’s never over,” Kang says at one point. He speaks the truth, for better or worse.",NEGATIVE,https://www.theaustralian.com.au/arts/review/antman-an-accidental-spoof/news-story/6de454c1e1ab5ebb4b2b7f82a3943bbf
ant_man_and_the_wasp_quantumania,102779528,2023-02-14,Travis Hopson,False,3/5,fresh,Punch Drunk Critics,In terms of scale and importance&#44; Ant-Man and the Wasp&#58; Quantumania is an enormous step forward&#44; but there are some growing pains that come along with it&#46;,POSITIVE,https://punchdrunkcritics.com/2023/02/review-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102779563,2023-02-14,Fico Cangiano,False,3.5/5,fresh,CineXpress,The best entry of the trilogy&#46; Higher stakes&#44; dangers and repercussions within the trippy Quantum Realm and for the rest of the MCU&#46; Jonathan Majors is fantastic as Kang&#44; the next big villain for Marvel&#46; &#91;Full review in Spanish&#93;,POSITIVE,https://cinexpresspr.com/site/2023/02/14/resena-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780403,2023-02-16,Richard Whittaker,True,3.5/5,fresh,Austin Chronicle,"Quantumania goes big, but it never forgets that Ant-Man is our guy.",POSITIVE,https://www.austinchronicle.com/events/film/2023-02-17/ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102789858,2023-03-18,MontiLee Stormer,False,3.5/5,fresh,MovieReelist.com,The MCU spent Phase 4 showing a sprawling universe at some point&#44; they&#8217;re all going to have to come together to beat the crap out of each other&#46; We&#8217;ve got a whole multiverse to sit down to&#44; so let Ant-Man and the Wasp&#58; Quantumania be that appetizer&#46;,POSITIVE,https://moviereelist.com/review/ant-man-quantumania/
ant_man_and_the_wasp_quantumania,102785260,2023-03-04,Tim Brayton,False,1.5/5,rotten,Alternate Ending,I cannot imagine ranking it anywhere other than dead last out of the 31 features presently constituting the Marvel Cinematic Universe&#46;,NEGATIVE,https://www.alternateending.com/2023/03/ant-man-and-the-wasp-quantumania-2023.html
ant_man_and_the_wasp_quantumania,102779560,2023-02-14,Ron Seoul-Oh,False,3/5,fresh,POC Culture,Where the film falters&#44; Jonathan Majors is there to lift it up with a genuinely fantastic performance as Kang&#46; The next great Marvel villain has arrived&#44; and somehow surpasses the hype&#46;,POSITIVE,https://pocculture.com/review-jonathan-majors-conquers-in-ant-man-and-the-wasp-quantumania/
ant_man_and_the_wasp_quantumania,102780374,2023-02-16,Danny Leigh,True,3/5,fresh,Financial Times,"The fun comes with Pfeiffer and the nonsense physics, the bubblegum vibe and Rudd’s fail-safe deadpan. The blockbuster fight scenes that were once every Marvel film’s centerpiece are throwaway. That much makes this an odd entry to the studio’s world...",POSITIVE,https://www.ft.com/content/fe3a31ce-8448-442c-bab1-de8151b5dc3d
